Lat,Long,h_tx_asl,h_rx_asl,delta_h_tx_rx,d_2d,d_3d,freq,avg_building_heigth,avg_vegetation_heigth,avg_ground_heigth,building_depth_2d,building_depth_3d,n_building,vegetation_depth_2d,vegetation_depth_3d,n_vegetation,avg_diffracted_comp,std_building,std_vegetation,std_ground,pl
-22.98851939,-43.22788251,71,10.82663536,60.17336464,137.4060473,150.00418,2500,14.726,9.8116,17.429,0,0,0,0,0,0,40.913,14.209,19.751,13.332,78.599152
-22.98850463,-43.22785057,71,11.07781982,59.92218018,141.0539552,153.25432,2500,14.518,9.2623,17.197,0,0,0,0,0,0,41.039,14.409,19.391,13.25,77.529152
-22.98855717,-43.22775663,71,11.83362675,59.16637325,146.6440343,158.13011,2500,15.621,8.1565,17.484,0,0,0,0,0,0,41.417,14.152,18.574,13.141,80.559158
-22.98856458,-43.22775756,71,11.812747,59.187253,146.1867693,157.71399,2500,15.543,8.2976,17.572,0,0,0,0,0,0,41.406,14.259,18.58,13.159,80.403152
-22.98860443,-43.22770397,71,11.70395565,59.29604435,149.2301064,160.57909,2500,14.332,9.1683,17.816,0,0,0,0,0,0,41.352,14.588,18.966,13.165,80.715157
-22.98859082,-43.22767694,71,11.70945072,59.29054928,152.3753886,163.50421,2500,14.082,9.0703,17.617,0,0,0,0,0,0,41.355,14.585,18.808,13.108,89.243156
-22.98857807,-43.22765159,71,11.70571423,59.29428577,155.3244261,166.25729,2500,13.875,8.9375,17.415,0,0,0,0,0,0,41.353,14.623,18.545,13.035,86.304153
-22.98856361,-43.22762286,71,11.72593403,59.27406597,158.6670376,169.37723,2500,13.825,8.6903,17.2,0,0,0,0,0,0,41.363,14.427,18.418,12.962,81.105156
-22.98854837,-43.22759195,71,11.72527504,59.27472496,162.2488968,172.73737,2500,13.621,8.569,16.983,0,0,0,0,0,0,41.363,14.333,18.241,12.875,80.145157
-22.98853161,-43.22755588,71,11.74241734,59.25758266,166.3822691,176.61971,2500,13.151,8.6063,16.768,0,0,0,0,0,0,41.371,14.08,18.233,12.785,81.737152
-22.98851204,-43.22751439,71,11.74725246,59.25274754,171.1497873,181.11636,2500,12.821,8.3765,16.508,0,0,0,0,0,0,41.374,14.007,18.031,12.664,85.388153
-22.9884875,-43.22746055,71,11.74901104,59.25098896,177.2978371,186.93636,2500,12.667,7.9312,16.213,0,0,0,0,0,0,41.375,13.848,17.752,12.534,84.312157
-22.98846789,-43.22741504,71,11.75076962,59.24923038,182.4410686,191.82079,2500,12.307,7.7691,15.994,0,0,0,0,0,0,41.375,13.814,17.546,12.429,84.808151
-22.98844338,-43.22735816,71,11.77648354,59.22351646,188.8701137,197.93773,2500,12.161,7.4669,15.741,0,0,0,0,0,0,41.388,13.655,17.322,12.301,84.686157
-22.98841887,-43.22730127,71,11.60553074,59.39446926,195.2991649,204.13101,2500,11.68,7.2538,15.481,0,0,0,0,0,0,41.303,13.597,17.061,12.162,84.645157
-22.98839926,-43.22725576,71,11.1687851,59.8312149,200.4424099,209.18158,2500,11.571,7.0261,15.289,0,0,0,0,0,0,41.084,13.496,16.891,12.069,84.846153
-22.98837475,-43.22719888,71,10.51366806,60.48633194,206.8714709,215.53284,2500,11.29,6.8176,15.048,0,0,0,0,0,0,40.757,13.401,16.682,11.966,82.939156
-22.98835024,-43.227142,71,10.10684299,60.89315701,213.3005366,221.82222,2500,10.929,6.4685,14.795,0,0,0,0,0,0,40.553,13.41,16.394,11.869,82.798157
-22.98832573,-43.22708511,71,10.06713009,60.93286991,219.7296068,228.02174,2500,10.57,6.4148,14.555,0,0,0,0,0,0,40.534,13.285,16.259,11.773,82.306152
-22.98829632,-43.22701685,71,10.09462357,60.90537643,227.4444966,235.45799,2500,10.321,6.1897,14.28,0,0,0,0,0,0,40.547,13.139,16.014,11.654,83.437157
-22.98827181,-43.22695997,71,10.21880341,60.78119659,233.8735757,241.64272,2500,10.058,6.2885,14.08,0,0,0,0,0,0,40.609,13.073,15.823,11.568,86.942154
-22.98831753,-43.22690938,71,9.924564362,61.07543564,236.5324101,244.29037,2500,11.246,6.4821,14.101,0,0,0,0,0,0,40.462,12.041,16.133,11.673,87.958153
-22.988291,-43.2268469,71,10.18948364,60.81051636,243.5731917,251.04944,2500,11.108,6.2982,13.886,0,0,0,0,0,0,40.595,11.914,15.936,11.572,91.353157
-22.98826978,-43.22679691,71,10.37117577,60.62882423,249.2059193,256.47504,2500,10.879,6.171,13.721,0,0,0,0,0,0,40.686,11.872,15.784,11.486,87.331154
-22.98824855,-43.22674693,71,10.56429672,60.43570328,254.8387314,261.90695,2500,10.813,6.1167,13.573,0,0,0,0,0,0,40.782,11.744,15.64,11.406,87.131157
-22.98822733,-43.22669695,71,10.73836994,60.26163006,260.4716226,267.35168,2500,10.848,5.9349,13.428,0,0,0,0,0,0,40.869,11.574,15.485,11.316,87.888153
-22.98820611,-43.22664696,71,10.92387199,60.07612801,266.1045878,272.80173,2500,10.611,5.8811,13.298,0,0,0,0,0,0,40.962,11.569,15.356,11.224,86.768158
-22.98818488,-43.22659698,71,11.17355442,59.82644558,271.7376226,278.24545,2500,10.888,5.5744,13.185,0,0,0,0,0,0,41.087,11.452,15.104,11.139,84.393158
-22.98816366,-43.22654699,71,11.35524654,59.64475346,277.3707228,283.71115,2500,10.624,5.5171,13.075,0,0,0,0,0,0,41.178,11.467,14.976,11.049,88.882156
-22.98813713,-43.22648452,71,11.55217552,59.44782448,284.412184,290.55865,2500,10.589,5.3816,12.951,0,0,0,0,0,0,41.276,11.331,14.813,10.939,88.918152
-22.9881159,-43.22643453,71,11.71396351,59.28603649,290.0454174,296.04254,2500,10.497,5.2766,12.858,0,0,0,0,0,0,41.357,11.249,14.691,10.847,92.054153
-22.98808937,-43.22637205,71,11.41721535,59.58278465,297.0870347,303.00299,2500,10.554,5.1527,12.747,0,0,0,0,0,0,41.209,11.07,14.539,10.742,90.255157
-22.98806815,-43.22632207,71,11.13311386,59.86688614,302.7203852,308.58334,2500,10.476,5.0272,12.653,0,0,0,0,0,0,41.067,11.046,14.395,10.664,88.446152
-22.98804162,-43.22625959,71,10.78739357,60.21260643,309.7621397,315.56003,2500,10.63,4.8702,12.536,0,0,0,0,0,0,40.894,10.827,14.203,10.567,87.037155
-22.98802206,-43.22621236,71,10.47648144,60.52351856,315.0630528,320.82367,2500,10.306,4.8275,12.441,0,0,0,0,0,0,40.738,10.887,14.144,10.503,90.583153
-22.98800201,-43.22615879,71,10.19237995,60.80762005,320.9801434,326.68918,2500,10.232,4.6885,12.34,0,0,0,0,0,0,40.596,10.819,13.969,10.434,93.168152
-22.98798197,-43.22610523,71,9.827845573,61.17215443,326.897304,332.57162,2500,9.8394,4.6437,12.233,0,0,0,0,0,0,40.414,10.901,13.902,10.371,92.103157
-22.98796192,-43.22605166,71,9.516933441,61.48306656,332.8145309,338.44598,2500,9.6066,4.5338,12.124,0,0,0,0,0,0,40.258,10.902,13.796,10.31,91.111153
-22.98794188,-43.22599809,71,9.232831955,61.76716805,338.7318207,344.31735,2500,9.5619,4.5125,12.019,0,0,0,0,0,0,40.116,10.791,13.711,10.257,88.450157
-22.98792001,-43.22593966,71,9.225782394,61.77421761,345.1871139,350.67105,2500,9.2948,4.4068,11.896,0,0,0,0,0,0,40.113,10.806,13.598,10.191,89.698158
-22.9878945,-43.22587148,71,9.269641876,61.73035812,352.7183739,358.07944,2500,9.3555,4.3059,11.764,0,0,0,0,0,0,40.135,10.653,13.46,10.128,90.232155
-22.98786899,-43.22580331,71,9.272735596,61.7272644,360.2497197,365.49982,2500,9.1447,4.3525,11.636,0,0,0,0,0,0,40.136,10.5,13.453,10.059,94.046158
-22.98778155,-43.22574167,71,9.804059982,61.19594002,369.9584807,374.98563,2500,10.566,3.8662,11.547,2,2.02732,2,5,5.06829,3,27.451,10.118,12.862,9.8472,89.035156
-22.98775495,-43.22567067,71,9.838850021,61.16114998,377.7988147,382.71741,2500,10.615,3.7831,11.441,3,3.03922,2,3,3.03922,2,31.946,9.934,12.776,9.7818,89.306152
-22.98773132,-43.22560756,71,9.9700737,61.0299263,384.7682066,389.57825,2500,10.548,3.6766,11.347,3,3.03765,2,2,2.0251,2,31.99,9.8486,12.659,9.7183,87.917152
-22.98770973,-43.22554407,71,10.02768326,60.97231674,391.6789834,396.39633,2500,10.76,3.5185,11.25,0,0,0,0,0,0,40.514,9.6182,12.54,9.6576,91.045151
-22.98769117,-43.22548341,71,10.22211838,60.77788162,398.1892691,402.80099,2500,10.719,3.5871,11.17,0,0,0,0,0,0,40.611,9.3423,12.597,9.6053,90.723152
-22.98767359,-43.22542593,71,10.43579769,60.56420231,404.3579104,408.86838,2500,10.696,3.5611,11.09,0,0,0,0,0,0,40.718,9.2569,12.517,9.5555,90.101158
-22.98765699,-43.22537165,71,10.55824852,60.44175148,410.1847045,414.61392,2500,10.714,3.5079,11.02,0,0,0,0,0,0,40.779,9.1612,12.43,9.5047,94.109154
-22.98764136,-43.22532057,71,10.75458241,60.24541759,415.6694729,420.01263,2500,10.667,3.5385,10.96,0,0,0,0,0,0,40.877,9.1134,12.405,9.4625,90.726158
-22.98762573,-43.22526948,71,10.87356377,60.12643623,421.154918,425.42526,2500,10.777,3.4876,10.923,0,0,0,0,0,0,40.937,8.9667,12.325,9.4405,94.963158
-22.98761382,-43.225218,71,10.99350929,60.00649071,426.5114258,430.71194,2500,10.357,3.5539,10.867,0,0,0,0,0,0,40.997,9.1469,12.285,9.4111,94.086151
-22.98760227,-43.22516413,71,10.99537659,60.00462341,432.0781422,436.22479,2500,9.3712,3.4977,10.801,0,0,0,0,0,0,40.998,9.6302,12.262,9.3705,87.728157
-22.98759073,-43.22511025,71,10.99512196,60.00487804,437.6473067,441.74173,2500,8.7557,3.5017,10.746,0,0,0,0,0,0,40.998,9.8213,12.216,9.3301,94.950157
-22.98757918,-43.22505638,71,10.9969883,60.0030117,443.2188272,447.26199,2500,9.0681,3.4904,10.69,0,0,0,0,0,0,40.998,9.5054,12.237,9.29,89.401154
-22.98762987,-43.22500259,71,10.82221985,60.17778015,446.1065389,450.14709,2500,10.419,3.3345,10.572,0,0,0,0,0,0,40.911,8.7481,12.171,9.4096,91.423157
-22.9875564,-43.22494621,71,10.99223709,60.00776291,454.5833552,458.52695,2500,9.6242,3.2429,10.589,0,0,0,0,0,0,40.996,9.4334,11.814,9.2408,89.709152
-22.98754675,-43.22488825,71,10.94252968,60.05747032,460.4654137,464.36548,2500,9.8259,3.2354,10.526,0,0,0,0,0,0,40.971,9.2385,11.774,9.2031,92.595154
-22.98753709,-43.22483029,71,10.8260498,60.1739502,466.3512358,470.21738,2500,10.049,3.2115,10.468,0,0,0,0,0,0,40.913,8.8534,11.867,9.173,91.102158
-22.98752743,-43.22477233,71,10.68895149,60.31104851,472.2406807,476.07635,2500,10.227,3.2114,10.404,0,0,0,0,0,0,40.844,8.5474,11.902,9.1401,93.750153
-22.98751778,-43.22471437,71,10.57247257,60.42752743,478.1336146,481.93695,2500,10.221,3.1133,10.356,0,0,0,0,0,0,40.786,8.5417,11.788,9.124,92.038155
-22.98750715,-43.22465062,71,10.4379406,60.5620594,484.6197197,488.38922,2500,10.175,3.0289,10.289,0,0,0,0,0,0,40.719,8.4316,11.709,9.0848,95.485153
-22.98749846,-43.22459845,71,10.4153738,60.5846262,489.9294456,493.66119,2500,10.121,2.9847,10.228,0,0,0,0,0,0,40.708,8.3915,11.682,9.0508,94.938156
-22.98748977,-43.22454629,71,10.3779974,60.6220026,495.2417023,498.93826,2500,10.142,2.871,10.17,0,0,0,0,0,0,40.689,8.4549,11.52,9.0205,91.708153
-22.98748205,-43.22449992,71,10.36530304,60.63469696,499.9657678,503.62915,2500,10.241,2.71,10.139,0,0,0,0,0,0,40.683,8.7799,11.179,9.0327,94.072151
-22.98747529,-43.22445935,71,10.35260963,60.64739037,504.1008703,507.73596,2500,10.011,2.7832,10.102,0,0,0,0,0,0,40.676,8.6619,11.303,9.0243,93.468155
-22.98746949,-43.22442458,71,10.33900452,60.66099548,507.6463639,511.25784,2500,10.172,2.6545,10.069,0,0,0,0,0,0,40.67,8.7634,11.081,9.0057,95.156151
-22.98746467,-43.2243956,71,10.40788364,60.59211636,510.601715,514.18433,2500,10.107,2.6155,10.036,0,0,0,0,0,0,40.704,8.7659,11.043,8.9882,88.943153
-22.9874617,-43.22437722,71,10.42531109,60.57468891,512.4717223,516.03931,2500,10.039,2.6374,10.015,0,0,0,0,0,0,40.713,8.7893,11.025,8.9764,90.305153
-22.98745983,-43.22436549,71,10.44273853,60.55726147,513.6654443,517.22278,2500,10.046,2.6012,10.004,0,0,0,0,0,0,40.721,8.7733,10.985,8.9705,90.592155
-22.9874593,-43.22436213,71,10.45435715,60.54564285,514.0065298,517.56012,2500,10.068,2.6117,9.998,0,0,0,0,0,0,40.727,8.7445,10.977,8.9639,90.631157
-22.98745477,-43.22433363,71,10.48340225,60.51659775,516.9061486,520.43658,2500,9.897,2.5841,9.9706,0,0,0,0,0,0,40.742,8.8365,10.954,8.9531,93.380157
-22.98747861,-43.22430044,71,10.48506165,60.51493835,519.1110847,522.6264,2500,10.01,2.3433,9.8961,0,0,0,0,0,0,40.743,9.013,10.616,9.0156,92.463158
-22.98747203,-43.22430193,71,10.51327801,60.48672199,519.2321871,522.74347,2500,9.8933,2.4274,9.9137,0,0,0,0,0,0,40.757,8.9262,10.764,9.0052,90.492157
-22.98743864,-43.22424028,71,10.68506241,60.31493759,526.4588094,529.90259,2500,9.7775,2.4625,9.8934,0,0,0,0,0,0,40.843,8.9293,10.717,8.9159,93.459152
-22.98743168,-43.22420128,71,10.64050674,60.35949326,530.4598511,533.88287,2500,9.7985,2.3922,9.8661,0,0,0,0,0,0,40.82,8.8832,10.66,8.9156,92.283157
-22.9874235,-43.2241554,71,10.54430389,60.45569611,535.1682153,538.57208,2500,9.8843,2.2752,9.8217,0,0,0,0,0,0,40.772,8.9437,10.466,8.8895,88.348152
-22.9874145,-43.22410493,71,10.35506344,60.64493656,540.3489442,543.74146,2500,9.8299,2.3013,9.771,0,0,0,0,0,0,40.678,8.8893,10.429,8.8614,90.728157
-22.98740473,-43.22404792,71,10.32278442,60.67721558,546.1881223,549.54816,2500,9.7281,2.3268,9.7223,0,0,0,0,0,0,40.661,8.8832,10.451,8.8376,91.262154
-22.98739594,-43.22399495,71,10.20241737,60.79758263,551.6033529,554.94379,2500,9.7464,2.2668,9.6657,0,0,0,0,0,0,40.601,8.7945,10.404,8.8109,90.176155
-22.98738539,-43.22393138,71,10.19939613,60.80060387,558.1040678,561.40619,2500,9.7455,2.1695,9.6016,0,0,0,0,0,0,40.6,8.7519,10.286,8.7848,91.955154
-22.98737485,-43.22386782,71,10.20694923,60.79305077,564.6073556,567.87079,2500,9.758,2.0527,9.5431,0,0,0,0,0,0,40.603,8.8202,10.11,8.7807,92.204155
-22.9873643,-43.22380426,71,10.14879799,60.85120201,571.1131287,574.34576,2500,9.8003,2.0258,9.4811,0,0,0,0,0,0,40.574,8.755,10.048,8.7568,93.678154
-22.98735376,-43.22374069,71,10.00462151,60.99537849,577.6213028,580.83289,2500,9.8188,1.9641,9.4062,0,0,0,0,0,0,40.502,8.8173,9.8674,8.7307,95.207153
-22.98734145,-43.22366654,71,9.834566116,61.16543388,585.2171007,588.40485,2500,9.7713,1.916,9.3196,0,0,0,0,0,0,40.417,8.7967,9.7575,8.7029,90.509155
-22.98733091,-43.22360297,71,9.677449226,61.32255077,591.7302068,594.89923,2500,9.872,1.7297,9.2434,0,0,0,0,0,0,40.339,8.9912,9.3426,8.6832,92.539154
-22.98732036,-43.22353941,71,9.507393837,61.49260616,598.2454719,601.39752,2500,9.9866,1.5651,9.1837,0,0,0,0,0,0,40.254,9.0869,9.0609,8.6928,98.121155
-22.98730982,-43.22347585,71,9.676462173,61.32353783,604.762826,607.86401,2500,9.8636,1.619,9.1049,0,0,0,0,0,0,40.338,8.8845,9.2748,8.6669,92.328156
-22.98729927,-43.22341228,71,10.02205753,60.97794247,611.2822024,614.3161,2500,9.6544,1.6683,9.0323,0,0,0,0,0,0,40.511,8.9461,9.2415,8.6456,92.830154
-22.98728873,-43.22334872,71,10.3282795,60.6717205,617.8035371,620.77557,2500,9.8289,1.6493,8.964,0,0,0,0,0,0,40.664,9.0554,9.2006,8.6266,91.896156
-22.98727818,-43.22328515,71,10.62008667,60.37991333,624.3267688,627.23969,2500,9.7924,1.58,8.9066,0,0,0,0,0,0,40.81,9.0093,9.1377,8.608,95.967155
-22.98726764,-43.22322159,71,10.69536591,60.30463409,630.8518386,633.7276,2500,9.8015,1.5036,8.8479,0,0,0,0,0,0,40.848,8.9537,9.0609,8.5875,95.454155
-22.98725709,-43.22315803,71,10.77064419,60.22935581,637.3786901,640.21808,2500,9.7794,1.4585,8.7894,0,0,0,0,0,0,40.885,8.9138,9.0114,8.5735,95.724152
-22.9872483,-43.22310506,71,10.84745884,60.15254116,642.8190549,645.62732,2500,9.7582,1.4358,8.7442,0,0,0,0,0,0,40.924,8.886,8.9754,8.5702,93.254158
-22.98723776,-43.22304149,71,10.92120075,60.07879925,649.3490337,652.12238,2500,9.7092,1.4219,8.6874,0,0,0,0,0,0,40.961,8.8556,8.9302,8.5441,92.336151
-22.98722761,-43.22298144,71,10.86027718,60.13972282,655.5268422,658.27972,2500,9.5968,1.4806,8.6372,0,0,0,0,0,0,40.93,8.6949,9.0914,8.5271,95.410156
-22.98721818,-43.22292579,71,10.66458797,60.33541203,661.2534197,664.00031,2500,9.5253,1.4671,8.5876,0,0,0,0,0,0,40.832,8.6908,9.0511,8.5122,95.930153
-22.98720874,-43.22287015,71,10.44857597,60.55142403,666.9811268,669.72406,2500,9.5011,1.4561,8.5355,0,0,0,0,0,0,40.724,8.6448,9.018,8.4952,96.762154
-22.9871993,-43.2228145,71,10.19191742,60.80808258,672.7099349,675.45264,2500,9.3841,1.5453,8.4832,0,0,0,0,0,0,40.596,8.4088,9.3474,8.488,96.040154
-22.98718987,-43.22275886,71,10.01655102,60.98344898,678.439816,681.17511,2500,9.3619,1.5449,8.4313,0,0,0,0,0,0,40.508,8.3859,9.3113,8.4755,92.257156
-22.98718148,-43.22270939,71,10.06076145,60.93923855,683.5339227,686.245,2500,9.2789,1.5519,8.3814,0,0,0,0,0,0,40.53,8.4176,9.2874,8.4725,97.284157
-22.98717204,-43.22265375,71,10.16910744,60.83089256,689.2657577,691.94489,2500,9.271,1.5196,8.3276,0,0,0,0,0,0,40.585,8.3999,9.2372,8.4568,99.252151
-22.98716365,-43.22260428,71,10.25109863,60.74890137,694.3615605,697.01392,2500,9.2777,1.5086,8.2756,0,0,0,0,0,0,40.626,8.3613,9.2048,8.4442,98.440155
-22.98715527,-43.22255482,71,10.31037998,60.68962002,699.4581342,702.08612,2500,9.2786,1.4979,8.2326,0,0,0,0,0,0,40.655,8.3556,9.1727,8.4376,106.37115
-22.98714688,-43.22250536,71,10.40265656,60.59734344,704.5554622,707.15662,2500,9.2422,1.5014,8.1828,0,0,0,0,0,0,40.701,8.3353,9.1464,8.4229,100.16515
-22.98713954,-43.22246208,71,10.4824276,60.5175724,709.0162301,711.5943,2500,9.2162,1.4768,8.1451,0,0,0,0,0,0,40.741,8.3366,9.1095,8.4145,101.83716
-22.98713113,-43.22241237,71,10.57470322,60.42529678,714.1402826,716.69208,2500,9.1944,1.4783,8.1057,0,0,0,0,0,0,40.787,8.3321,9.0814,8.411,100.32616
-22.98712345,-43.22236641,71,10.65447426,60.34552574,718.8744301,721.40283,2500,9.1693,1.4562,8.069,0,0,0,0,0,0,40.827,8.3241,9.0513,8.4002,95.078156
-22.98711994,-43.22232736,71,10.69615841,60.30384159,722.7916769,725.30298,2500,9.1853,1.4488,8.0288,0,0,0,0,0,0,40.848,8.2956,9.0314,8.3974,97.142151
-22.98710798,-43.22227309,71,10.79260254,60.20739746,728.4844437,730.9682,2500,9.0922,1.4739,8.0057,0,0,0,0,0,0,40.896,8.3202,9.0076,8.3816,94.214157
-22.98710122,-43.22223206,71,10.87237453,60.12762547,732.7096553,735.17261,2500,9.0716,1.4748,7.979,0,0,0,0,0,0,40.936,8.2963,8.9841,8.3667,96.113152
-22.9870922,-43.22217734,71,10.99161148,60.00838852,738.3440218,740.77856,2500,9.0595,1.452,7.9492,0,0,0,0,0,0,40.996,8.294,8.9457,8.3509,94.940155
-22.98708544,-43.22213631,71,11.05770206,59.94229794,742.5703492,744.98578,2500,9.0458,1.4172,7.9288,0,0,0,0,0,0,41.029,8.268,8.9112,8.3375,94.251152
-22.98707642,-43.2220816,71,11.20360947,59.79639053,748.2061741,750.5918,2500,9.0194,1.4362,7.9063,0,0,0,0,0,0,41.102,8.2548,8.9224,8.3195,95.109154
-22.9870674,-43.22202689,71,11.32968998,59.67031002,753.8428067,756.20068,2500,9.0109,1.4015,7.8847,0,0,0,0,0,0,41.165,8.2421,8.884,8.2974,96.984154
-22.98705838,-43.22197218,71,11.31020546,59.68979454,759.480229,761.8222,2500,8.9826,1.426,7.871,0,0,0,0,0,0,41.155,8.2663,8.8621,8.2869,95.795151
-22.98704936,-43.22191747,71,11.2741127,59.7258873,765.1184235,767.44598,2500,9.0036,1.3796,7.8497,0,0,0,0,0,0,41.137,8.2119,8.8158,8.2609,97.553154
-22.98704035,-43.22186276,71,11.21935272,59.78064728,770.7573735,773.0722,2500,9.0029,1.3213,7.8301,0,0,0,0,0,0,41.11,8.1902,8.7684,8.2404,94.230156
-22.98703358,-43.22182172,71,11.10405159,59.89594841,774.9870717,777.29822,2500,9.0129,1.3016,7.8162,0,0,0,0,0,0,41.052,8.1677,8.7408,8.223,98.287155
-22.98702456,-43.22176701,71,10.91705704,60.08294296,780.6273042,782.9361,2500,8.983,1.3243,7.8016,0,0,0,0,0,0,40.959,8.1564,8.728,8.2147,96.938156
-22.98701555,-43.2217123,71,10.79669762,60.20330238,786.2682479,788.5697,2500,8.946,1.3142,7.7832,0,0,0,0,0,0,40.898,8.1501,8.6954,8.1942,94.949158
-22.98700878,-43.22167127,71,10.86650944,60.13349056,790.4994133,792.78333,2500,8.9422,1.3189,7.7725,0,0,0,0,0,0,40.933,8.1391,8.678,8.1823,98.512154
-22.98699976,-43.22161656,71,10.95153236,60.04846764,796.1415653,798.40289,2500,8.9241,1.3541,7.7525,0,0,0,0,0,0,40.976,8.0972,8.6731,8.1569,99.539154
-22.98699075,-43.22156184,71,11.04669762,59.95330238,801.7843879,804.02277,2500,8.8569,1.3731,7.7381,0,0,0,0,0,0,41.023,8.1039,8.6604,8.1411,99.085152
-22.98698173,-43.22150713,71,11.12665081,59.87334919,807.4278669,809.64471,2500,8.9177,1.3518,7.7219,0,0,0,0,0,0,41.063,8.0523,8.6249,8.1184,102.02615
-22.98697271,-43.22145242,71,11.22688675,59.77311325,813.0719886,815.26611,2500,8.8977,1.3369,7.7059,0,0,0,0,0,0,41.113,8.0308,8.597,8.0951,98.235153
-22.98696369,-43.22139771,71,11.30683899,59.69316101,818.7167398,820.89001,2500,8.9176,1.3288,7.6932,0,0,0,0,0,0,41.153,7.9961,8.5713,8.0717,98.898155
-22.98695693,-43.22135668,71,11.35754776,59.64245224,822.9507086,825.10913,2500,8.9189,1.3223,7.6856,0,0,0,0,0,0,41.179,7.9917,8.5509,8.0618,96.414154
-22.98694791,-43.22130197,71,11.45271206,59.54728794,828.5965305,830.73346,2500,8.9698,1.3025,7.6826,0,0,0,0,0,0,41.226,7.9547,8.5281,8.0511,100.49715
